Subject, ITD, FMleft, FMright, 500Hzleft, 500Hzright, 4000Hzleft, 4000Hzright, block, prctMstkITD, prctMstkFMleft, prctMstkFMright, mag20us, mag60us, mag180us, mag540us, magAvg, magAvgExcld20us, n1lat20us, n1lat60us, n1lat180us, n1lat540us, n1latAvg, n1latAvgExcld20, p2lat20us, p2lat60us, p2lat180us, p2lat540us, p2latAvg, p2latAvgExcld20, itc20, itc60, itc180, itc540, itcAvg, itcAvgExd20, itclat20, itclat60, itclat180, itclat540, itclatAvg, itclatAvgExd20, itc20left, itc60left, itc180left, itc540left, itcAvgleft, itcAvgExd20left, itclat20left, itclat60left, itclat180left, itclat540left, itclatAvgleft, itclatAvgExd20left, itc20right, itc60right, itc180right, itc540right, itcAvgright, itcAvgExd20right, itclat20right, itclat60right, itclat180right, itclat540right, itclatAvgright, itclatAvgExd20right
S183, 23.045767, 10.709990, 14.401946, 6.400000, 10.150000, -0.725000, 5.900000, 7.000000, 0.000000, 0.000000, 0.000000, NaN, 0.940000, 1.278000, 1.157000, 0.903000, 1.087000, NaN, 0.160200, 0.132300, 0.116500, 0.127000, 0.127400, NaN, 0.212400, 0.213900, 0.195300, 0.213100, 0.212200, 0.279100, 1.673400, 1.505200, 1.270000, 0.764600, 1.046600, 0.069600, 0.125500, 0.138700, 0.115500, 0.122600, 0.129900, NaN, 1.146400, 1.294600, 1.163500, 0.778400, 0.996900, NaN, 0.088400, 0.139600, 0.109600, 0.137200, 0.121300, 0.670600, 3.353000, 1.374100, 1.580400, 0.713400, 1.092700, 0.303700, 0.143800, 0.118700, 1.279000e-01, 0.118700, 0.123500, 
S183, 28.130804, 10.709990, 14.401946, 6.400000, 10.150000, -0.725000, 5.900000, 8.000000, 0.000000, 0.000000, 0.000000, NaN, 0.940000, 1.278000, 1.157000, 0.903000, 1.087000, NaN, 0.160200, 0.132300, 0.116500, 0.127000, 0.127400, NaN, 0.212400, 0.213900, 0.195300, 0.213100, 0.212200, 0.279100, 1.673400, 1.505200, 1.270000, 0.764600, 1.046600, 0.069600, 0.125500, 0.138700, 0.115500, 0.122600, 0.129900, NaN, 1.146400, 1.294600, 1.163500, 0.778400, 0.996900, NaN, 0.088400, 0.139600, 0.109600, 0.137200, 0.121300, 0.670600, 3.353000, 1.374100, 1.580400, 0.713400, 1.092700, 0.303700, 0.143800, 0.118700, 1.279000e-01, 0.118700, 0.123500, 

S187, 27.158697, 13.972075, 12.423284, 7.025000, 3.900000, -0.225000, -5.975000, 1.000000, 0.022800, 0.000000, 0.000000, 1.135000, 1.360000, 1.085000, 1.515000, 1.032000, 1.208000, 0.200000, 0.148400, 0.147200, 0.124500, 0.148200, 0.125200, 0.283700, 0.210000, 0.210200, 0.184300, 0.210000, 0.209500, 0.341100, 0.832500, 0.775400, 1.277600, 0.705000, 0.894500, 0.188500, 0.159400, 0.137900, 0.117700, 0.136500, 0.134300, 0.448300, 0.254900, NaN, 1.512600, 0.557800, 0.955400, 0.188500, 0.221200, NaN, 0.122800, 0.156700, 0.158900, 0.368100, 1.174000, 1.048300, 0.974700, 0.725300, 0.888200, 0.348900, 0.159700, 0.137200, 1.128000e-01, 0.138200, 0.137500, 
S187, 33.478840, 13.972075, 12.423284, 7.025000, 3.900000, -0.225000, -5.975000, 2.000000, 0.022800, 0.000000, 0.000000, 1.135000, 1.360000, 1.085000, 1.515000, 1.032000, 1.208000, 0.200000, 0.148400, 0.147200, 0.124500, 0.148200, 0.125200, 0.283700, 0.210000, 0.210200, 0.184300, 0.210000, 0.209500, 0.341100, 0.832500, 0.775400, 1.277600, 0.705000, 0.894500, 0.188500, 0.159400, 0.137900, 0.117700, 0.136500, 0.134300, 0.448300, 0.254900, NaN, 1.512600, 0.557800, 0.955400, 0.188500, 0.221200, NaN, 0.122800, 0.156700, 0.158900, 0.368100, 1.174000, 1.048300, 0.974700, 0.725300, 0.888200, 0.348900, 0.159700, 0.137200, 1.128000e-01, 0.138200, 0.137500, 
S187, 30.317477, 13.972075, 12.423284, 7.025000, 3.900000, -0.225000, -5.975000, 3.000000, 0.022800, 0.000000, 0.000000, 1.135000, 1.360000, 1.085000, 1.515000, 1.032000, 1.208000, 0.200000, 0.148400, 0.147200, 0.124500, 0.148200, 0.125200, 0.283700, 0.210000, 0.210200, 0.184300, 0.210000, 0.209500, 0.341100, 0.832500, 0.775400, 1.277600, 0.705000, 0.894500, 0.188500, 0.159400, 0.137900, 0.117700, 0.136500, 0.134300, 0.448300, 0.254900, NaN, 1.512600, 0.557800, 0.955400, 0.188500, 0.221200, NaN, 0.122800, 0.156700, 0.158900, 0.368100, 1.174000, 1.048300, 0.974700, 0.725300, 0.888200, 0.348900, 0.159700, 0.137200, 1.128000e-01, 0.138200, 0.137500, 
S187, 32.986697, 13.972075, 12.423284, 7.025000, 3.900000, -0.225000, -5.975000, 4.000000, 0.022800, 0.000000, 0.000000, 1.135000, 1.360000, 1.085000, 1.515000, 1.032000, 1.208000, 0.200000, 0.148400, 0.147200, 0.124500, 0.148200, 0.125200, 0.283700, 0.210000, 0.210200, 0.184300, 0.210000, 0.209500, 0.341100, 0.832500, 0.775400, 1.277600, 0.705000, 0.894500, 0.188500, 0.159400, 0.137900, 0.117700, 0.136500, 0.134300, 0.448300, 0.254900, NaN, 1.512600, 0.557800, 0.955400, 0.188500, 0.221200, NaN, 0.122800, 0.156700, 0.158900, 0.368100, 1.174000, 1.048300, 0.974700, 0.725300, 0.888200, 0.348900, 0.159700, 0.137200, 1.128000e-01, 0.138200, 0.137500, 
S187, 38.810330, 13.972075, 12.423284, 7.025000, 3.900000, -0.225000, -5.975000, 5.000000, 0.022800, 0.000000, 0.000000, 1.135000, 1.360000, 1.085000, 1.515000, 1.032000, 1.208000, 0.200000, 0.148400, 0.147200, 0.124500, 0.148200, 0.125200, 0.283700, 0.210000, 0.210200, 0.184300, 0.210000, 0.209500, 0.341100, 0.832500, 0.775400, 1.277600, 0.705000, 0.894500, 0.188500, 0.159400, 0.137900, 0.117700, 0.136500, 0.134300, 0.448300, 0.254900, NaN, 1.512600, 0.557800, 0.955400, 0.188500, 0.221200, NaN, 0.122800, 0.156700, 0.158900, 0.368100, 1.174000, 1.048300, 0.974700, 0.725300, 0.888200, 0.348900, 0.159700, 0.137200, 1.128000e-01, 0.138200, 0.137500, 
S187, 31.053364, 13.972075, 12.423284, 7.025000, 3.900000, -0.225000, -5.975000, 6.000000, 0.022800, 0.000000, 0.000000, 1.135000, 1.360000, 1.085000, 1.515000, 1.032000, 1.208000, 0.200000, 0.148400, 0.147200, 0.124500, 0.148200, 0.125200, 0.283700, 0.210000, 0.210200, 0.184300, 0.210000, 0.209500, 0.341100, 0.832500, 0.775400, 1.277600, 0.705000, 0.894500, 0.188500, 0.159400, 0.137900, 0.117700, 0.136500, 0.134300, 0.448300, 0.254900, NaN, 1.512600, 0.557800, 0.955400, 0.188500, 0.221200, NaN, 0.122800, 0.156700, 0.158900, 0.368100, 1.174000, 1.048300, 0.974700, 0.725300, 0.888200, 0.348900, 0.159700, 0.137200, 1.128000e-01, 0.138200, 0.137500, 
S187, 39.046160, 13.972075, 12.423284, 7.025000, 3.900000, -0.225000, -5.975000, 7.000000, 0.022800, 0.000000, 0.000000, 1.135000, 1.360000, 1.085000, 1.515000, 1.032000, 1.208000, 0.200000, 0.148400, 0.147200, 0.124500, 0.148200, 0.125200, 0.283700, 0.210000, 0.210200, 0.184300, 0.210000, 0.209500, 0.341100, 0.832500, 0.775400, 1.277600, 0.705000, 0.894500, 0.188500, 0.159400, 0.137900, 0.117700, 0.136500, 0.134300, 0.448300, 0.254900, NaN, 1.512600, 0.557800, 0.955400, 0.188500, 0.221200, NaN, 0.122800, 0.156700, 0.158900, 0.368100, 1.174000, 1.048300, 0.974700, 0.725300, 0.888200, 0.348900, 0.159700, 0.137200, 1.128000e-01, 0.138200, 0.137500, 
S187, 34.679986, 13.972075, 12.423284, 7.025000, 3.900000, -0.225000, -5.975000, 8.000000, 0.022800, 0.000000, 0.000000, 1.135000, 1.360000, 1.085000, 1.515000, 1.032000, 1.208000, 0.200000, 0.148400, 0.147200, 0.124500, 0.148200, 0.125200, 0.283700, 0.210000, 0.210200, 0.184300, 0.210000, 0.209500, 0.341100, 0.832500, 0.775400, 1.277600, 0.705000, 0.894500, 0.188500, 0.159400, 0.137900, 0.117700, 0.136500, 0.134300, 0.448300, 0.254900, NaN, 1.512600, 0.557800, 0.955400, 0.188500, 0.221200, NaN, 0.122800, 0.156700, 0.158900, 0.368100, 1.174000, 1.048300, 0.974700, 0.725300, 0.888200, 0.348900, 0.159700, 0.137200, 1.128000e-01, 0.138200, 0.137500, 

S189, 28.627275, 12.836763, 14.041270, 11.275000, 10.900000, 4.900000, 21.775000, 1.000000, 0.032300, 0.000000, 0.000000, NaN, 0.652000, 0.883000, 1.191000, 0.659000, 0.817000, NaN, 0.150100, 0.136500, 0.125700, 0.149200, 0.128400, NaN, 0.239300, 0.216100, 0.216100, 0.215100, 0.214600, 0.215200, 0.445000, 0.674500, 0.787400, 0.412100, 0.552500, 0.200400, 0.166500, 0.131300, 0.211900, 0.160600, 0.152100, 0.231100, 0.523200, 0.967700, 1.151400, 0.478700, 0.655700, 0.418200, 0.165300, 0.124500, 0.124800, 0.206300, 0.125000, 0.263100, 0.303600, 0.529700, 0.690200, 0.368000, 0.500400, 0.092300, 0.157200, 0.135000, 2.175000e-01, 0.152800, 0.151900, 
S189, 32.255677, 12.836763, 14.041270, 11.275000, 10.900000, 4.900000, 21.775000, 2.000000, 0.032300, 0.000000, 0.000000, NaN, 0.652000, 0.883000, 1.191000, 0.659000, 0.817000, NaN, 0.150100, 0.136500, 0.125700, 0.149200, 0.128400, NaN, 0.239300, 0.216100, 0.216100, 0.215100, 0.214600, 0.215200, 0.445000, 0.674500, 0.787400, 0.412100, 0.552500, 0.200400, 0.166500, 0.131300, 0.211900, 0.160600, 0.152100, 0.231100, 0.523200, 0.967700, 1.151400, 0.478700, 0.655700, 0.418200, 0.165300, 0.124500, 0.124800, 0.206300, 0.125000, 0.263100, 0.303600, 0.529700, 0.690200, 0.368000, 0.500400, 0.092300, 0.157200, 0.135000, 2.175000e-01, 0.152800, 0.151900, 
S189, 39.046160, 12.836763, 14.041270, 11.275000, 10.900000, 4.900000, 21.775000, 3.000000, 0.032300, 0.000000, 0.000000, NaN, 0.652000, 0.883000, 1.191000, 0.659000, 0.817000, NaN, 0.150100, 0.136500, 0.125700, 0.149200, 0.128400, NaN, 0.239300, 0.216100, 0.216100, 0.215100, 0.214600, 0.215200, 0.445000, 0.674500, 0.787400, 0.412100, 0.552500, 0.200400, 0.166500, 0.131300, 0.211900, 0.160600, 0.152100, 0.231100, 0.523200, 0.967700, 1.151400, 0.478700, 0.655700, 0.418200, 0.165300, 0.124500, 0.124800, 0.206300, 0.125000, 0.263100, 0.303600, 0.529700, 0.690200, 0.368000, 0.500400, 0.092300, 0.157200, 0.135000, 2.175000e-01, 0.152800, 0.151900, 
S189, 35.663774, 12.836763, 14.041270, 11.275000, 10.900000, 4.900000, 21.775000, 4.000000, 0.032300, 0.000000, 0.000000, NaN, 0.652000, 0.883000, 1.191000, 0.659000, 0.817000, NaN, 0.150100, 0.136500, 0.125700, 0.149200, 0.128400, NaN, 0.239300, 0.216100, 0.216100, 0.215100, 0.214600, 0.215200, 0.445000, 0.674500, 0.787400, 0.412100, 0.552500, 0.200400, 0.166500, 0.131300, 0.211900, 0.160600, 0.152100, 0.231100, 0.523200, 0.967700, 1.151400, 0.478700, 0.655700, 0.418200, 0.165300, 0.124500, 0.124800, 0.206300, 0.125000, 0.263100, 0.303600, 0.529700, 0.690200, 0.368000, 0.500400, 0.092300, 0.157200, 0.135000, 2.175000e-01, 0.152800, 0.151900, 
S189, 27.421357, 12.836763, 14.041270, 11.275000, 10.900000, 4.900000, 21.775000, 5.000000, 0.032300, 0.000000, 0.000000, NaN, 0.652000, 0.883000, 1.191000, 0.659000, 0.817000, NaN, 0.150100, 0.136500, 0.125700, 0.149200, 0.128400, NaN, 0.239300, 0.216100, 0.216100, 0.215100, 0.214600, 0.215200, 0.445000, 0.674500, 0.787400, 0.412100, 0.552500, 0.200400, 0.166500, 0.131300, 0.211900, 0.160600, 0.152100, 0.231100, 0.523200, 0.967700, 1.151400, 0.478700, 0.655700, 0.418200, 0.165300, 0.124500, 0.124800, 0.206300, 0.125000, 0.263100, 0.303600, 0.529700, 0.690200, 0.368000, 0.500400, 0.092300, 0.157200, 0.135000, 2.175000e-01, 0.152800, 0.151900, 
S189, 34.932684, 12.836763, 14.041270, 11.275000, 10.900000, 4.900000, 21.775000, 6.000000, 0.032300, 0.000000, 0.000000, NaN, 0.652000, 0.883000, 1.191000, 0.659000, 0.817000, NaN, 0.150100, 0.136500, 0.125700, 0.149200, 0.128400, NaN, 0.239300, 0.216100, 0.216100, 0.215100, 0.214600, 0.215200, 0.445000, 0.674500, 0.787400, 0.412100, 0.552500, 0.200400, 0.166500, 0.131300, 0.211900, 0.160600, 0.152100, 0.231100, 0.523200, 0.967700, 1.151400, 0.478700, 0.655700, 0.418200, 0.165300, 0.124500, 0.124800, 0.206300, 0.125000, 0.263100, 0.303600, 0.529700, 0.690200, 0.368000, 0.500400, 0.092300, 0.157200, 0.135000, 2.175000e-01, 0.152800, 0.151900, 
S189, 36.137161, 12.836763, 14.041270, 11.275000, 10.900000, 4.900000, 21.775000, 7.000000, 0.032300, 0.000000, 0.000000, NaN, 0.652000, 0.883000, 1.191000, 0.659000, 0.817000, NaN, 0.150100, 0.136500, 0.125700, 0.149200, 0.128400, NaN, 0.239300, 0.216100, 0.216100, 0.215100, 0.214600, 0.215200, 0.445000, 0.674500, 0.787400, 0.412100, 0.552500, 0.200400, 0.166500, 0.131300, 0.211900, 0.160600, 0.152100, 0.231100, 0.523200, 0.967700, 1.151400, 0.478700, 0.655700, 0.418200, 0.165300, 0.124500, 0.124800, 0.206300, 0.125000, 0.263100, 0.303600, 0.529700, 0.690200, 0.368000, 0.500400, 0.092300, 0.157200, 0.135000, 2.175000e-01, 0.152800, 0.151900, 
S189, 41.229050, 12.836763, 14.041270, 11.275000, 10.900000, 4.900000, 21.775000, 8.000000, 0.032300, 0.000000, 0.000000, NaN, 0.652000, 0.883000, 1.191000, 0.659000, 0.817000, NaN, 0.150100, 0.136500, 0.125700, 0.149200, 0.128400, NaN, 0.239300, 0.216100, 0.216100, 0.215100, 0.214600, 0.215200, 0.445000, 0.674500, 0.787400, 0.412100, 0.552500, 0.200400, 0.166500, 0.131300, 0.211900, 0.160600, 0.152100, 0.231100, 0.523200, 0.967700, 1.151400, 0.478700, 0.655700, 0.418200, 0.165300, 0.124500, 0.124800, 0.206300, 0.125000, 0.263100, 0.303600, 0.529700, 0.690200, 0.368000, 0.500400, 0.092300, 0.157200, 0.135000, 2.175000e-01, 0.152800, 0.151900, 

S193, 29.366947, 22.130668, 24.595090, 10.150000, 18.900000, 4.775000, 2.900000, 1.000000, 0.024000, 0.032900, 0.133700, NaN, NaN, 1.680000, 0.811000, 0.915000, 1.041000, NaN, NaN, 0.126700, 0.123500, 0.126000, 0.125500, NaN, NaN, 0.190200, 0.182900, 0.161900, 0.161100, 0.350800, 0.115200, 0.569300, 0.791000, 0.198600, 0.396200, 0.419200, 0.071300, 0.106000, 0.069600, 0.072500, 0.070800, NaN, NaN, 0.672800, NaN, 0.217400, 0.194700, NaN, NaN, 0.103800, NaN, 0.094200, 0.140100, 0.488600, 1.243500, 0.327300, 1.152100, 0.666200, 1.089600, 0.263900, 0.010300, 0.106200, 6.960000e-02, 0.032500, 0.030500, 
S193, 29.127321, 22.130668, 24.595090, 10.150000, 18.900000, 4.775000, 2.900000, 2.000000, 0.024000, 0.032900, 0.133700, NaN, NaN, 1.680000, 0.811000, 0.915000, 1.041000, NaN, NaN, 0.126700, 0.123500, 0.126000, 0.125500, NaN, NaN, 0.190200, 0.182900, 0.161900, 0.161100, 0.350800, 0.115200, 0.569300, 0.791000, 0.198600, 0.396200, 0.419200, 0.071300, 0.106000, 0.069600, 0.072500, 0.070800, NaN, NaN, 0.672800, NaN, 0.217400, 0.194700, NaN, NaN, 0.103800, NaN, 0.094200, 0.140100, 0.488600, 1.243500, 0.327300, 1.152100, 0.666200, 1.089600, 0.263900, 0.010300, 0.106200, 6.960000e-02, 0.032500, 0.030500, 
S193, 31.293321, 22.130668, 24.595090, 10.150000, 18.900000, 4.775000, 2.900000, 3.000000, 0.024000, 0.032900, 0.133700, NaN, NaN, 1.680000, 0.811000, 0.915000, 1.041000, NaN, NaN, 0.126700, 0.123500, 0.126000, 0.125500, NaN, NaN, 0.190200, 0.182900, 0.161900, 0.161100, 0.350800, 0.115200, 0.569300, 0.791000, 0.198600, 0.396200, 0.419200, 0.071300, 0.106000, 0.069600, 0.072500, 0.070800, NaN, NaN, 0.672800, NaN, 0.217400, 0.194700, NaN, NaN, 0.103800, NaN, 0.094200, 0.140100, 0.488600, 1.243500, 0.327300, 1.152100, 0.666200, 1.089600, 0.263900, 0.010300, 0.106200, 6.960000e-02, 0.032500, 0.030500, 
S193, 42.198317, 22.130668, 24.595090, 10.150000, 18.900000, 4.775000, 2.900000, 4.000000, 0.024000, 0.032900, 0.133700, NaN, NaN, 1.680000, 0.811000, 0.915000, 1.041000, NaN, NaN, 0.126700, 0.123500, 0.126000, 0.125500, NaN, NaN, 0.190200, 0.182900, 0.161900, 0.161100, 0.350800, 0.115200, 0.569300, 0.791000, 0.198600, 0.396200, 0.419200, 0.071300, 0.106000, 0.069600, 0.072500, 0.070800, NaN, NaN, 0.672800, NaN, 0.217400, 0.194700, NaN, NaN, 0.103800, NaN, 0.094200, 0.140100, 0.488600, 1.243500, 0.327300, 1.152100, 0.666200, 1.089600, 0.263900, 0.010300, 0.106200, 6.960000e-02, 0.032500, 0.030500, 
S193, 25.008400, 22.130668, 24.595090, 10.150000, 18.900000, 4.775000, 2.900000, 5.000000, 0.024000, 0.032900, 0.133700, NaN, NaN, 1.680000, 0.811000, 0.915000, 1.041000, NaN, NaN, 0.126700, 0.123500, 0.126000, 0.125500, NaN, NaN, 0.190200, 0.182900, 0.161900, 0.161100, 0.350800, 0.115200, 0.569300, 0.791000, 0.198600, 0.396200, 0.419200, 0.071300, 0.106000, 0.069600, 0.072500, 0.070800, NaN, NaN, 0.672800, NaN, 0.217400, 0.194700, NaN, NaN, 0.103800, NaN, 0.094200, 0.140100, 0.488600, 1.243500, 0.327300, 1.152100, 0.666200, 1.089600, 0.263900, 0.010300, 0.106200, 6.960000e-02, 0.032500, 0.030500, 
S193, 28.130804, 22.130668, 24.595090, 10.150000, 18.900000, 4.775000, 2.900000, 6.000000, 0.024000, 0.032900, 0.133700, NaN, NaN, 1.680000, 0.811000, 0.915000, 1.041000, NaN, NaN, 0.126700, 0.123500, 0.126000, 0.125500, NaN, NaN, 0.190200, 0.182900, 0.161900, 0.161100, 0.350800, 0.115200, 0.569300, 0.791000, 0.198600, 0.396200, 0.419200, 0.071300, 0.106000, 0.069600, 0.072500, 0.070800, NaN, NaN, 0.672800, NaN, 0.217400, 0.194700, NaN, NaN, 0.103800, NaN, 0.094200, 0.140100, 0.488600, 1.243500, 0.327300, 1.152100, 0.666200, 1.089600, 0.263900, 0.010300, 0.106200, 6.960000e-02, 0.032500, 0.030500, 
S193, 36.137161, 22.130668, 24.595090, 10.150000, 18.900000, 4.775000, 2.900000, 7.000000, 0.024000, 0.032900, 0.133700, NaN, NaN, 1.680000, 0.811000, 0.915000, 1.041000, NaN, NaN, 0.126700, 0.123500, 0.126000, 0.125500, NaN, NaN, 0.190200, 0.182900, 0.161900, 0.161100, 0.350800, 0.115200, 0.569300, 0.791000, 0.198600, 0.396200, 0.419200, 0.071300, 0.106000, 0.069600, 0.072500, 0.070800, NaN, NaN, 0.672800, NaN, 0.217400, 0.194700, NaN, NaN, 0.103800, NaN, 0.094200, 0.140100, 0.488600, 1.243500, 0.327300, 1.152100, 0.666200, 1.089600, 0.263900, 0.010300, 0.106200, 6.960000e-02, 0.032500, 0.030500, 
S193, 30.317477, 22.130668, 24.595090, 10.150000, 18.900000, 4.775000, 2.900000, 8.000000, 0.024000, 0.032900, 0.133700, NaN, NaN, 1.680000, 0.811000, 0.915000, 1.041000, NaN, NaN, 0.126700, 0.123500, 0.126000, 0.125500, NaN, NaN, 0.190200, 0.182900, 0.161900, 0.161100, 0.350800, 0.115200, 0.569300, 0.791000, 0.198600, 0.396200, 0.419200, 0.071300, 0.106000, 0.069600, 0.072500, 0.070800, NaN, NaN, 0.672800, NaN, 0.217400, 0.194700, NaN, NaN, 0.103800, NaN, 0.094200, 0.140100, 0.488600, 1.243500, 0.327300, 1.152100, 0.666200, 1.089600, 0.263900, 0.010300, 0.106200, 6.960000e-02, 0.032500, 0.030500, 

S195, 32.019458, 11.626529, 11.784377, 9.025000, 7.775000, 1.525000, 4.400000, 1.000000, 0.011400, 0.000000, 0.000000, NaN, 0.459000, 1.419000, 1.699000, 0.872000, 1.115000, NaN, 0.188500, 0.126200, 0.123500, 0.125700, 0.125700, NaN, 0.220700, 0.210400, 0.214100, 0.214800, 0.214100, 0.096300, 0.255800, 1.213500, 1.478700, 0.544200, 0.846000, 0.376700, 0.195300, 0.135700, 0.123800, 0.139400, 0.125500, 0.187200, 0.384000, 1.097900, 1.449800, 0.504800, 0.816700, 0.392100, 0.161400, 0.160200, 0.127900, 0.206500, 0.142100, 0.210100, 0.282300, 1.162500, 1.524500, 0.584100, 0.815800, 0.169400, 0.205300, 0.109400, 1.233000e-01, 0.110800, 0.113500, 
S195, 30.806589, 11.626529, 11.784377, 9.025000, 7.775000, 1.525000, 4.400000, 2.000000, 0.011400, 0.000000, 0.000000, NaN, 0.459000, 1.419000, 1.699000, 0.872000, 1.115000, NaN, 0.188500, 0.126200, 0.123500, 0.125700, 0.125700, NaN, 0.220700, 0.210400, 0.214100, 0.214800, 0.214100, 0.096300, 0.255800, 1.213500, 1.478700, 0.544200, 0.846000, 0.376700, 0.195300, 0.135700, 0.123800, 0.139400, 0.125500, 0.187200, 0.384000, 1.097900, 1.449800, 0.504800, 0.816700, 0.392100, 0.161400, 0.160200, 0.127900, 0.206500, 0.142100, 0.210100, 0.282300, 1.162500, 1.524500, 0.584100, 0.815800, 0.169400, 0.205300, 0.109400, 1.233000e-01, 0.110800, 0.113500, 
S195, 27.889034, 11.626529, 11.784377, 9.025000, 7.775000, 1.525000, 4.400000, 3.000000, 0.011400, 0.000000, 0.000000, NaN, 0.459000, 1.419000, 1.699000, 0.872000, 1.115000, NaN, 0.188500, 0.126200, 0.123500, 0.125700, 0.125700, NaN, 0.220700, 0.210400, 0.214100, 0.214800, 0.214100, 0.096300, 0.255800, 1.213500, 1.478700, 0.544200, 0.846000, 0.376700, 0.195300, 0.135700, 0.123800, 0.139400, 0.125500, 0.187200, 0.384000, 1.097900, 1.449800, 0.504800, 0.816700, 0.392100, 0.161400, 0.160200, 0.127900, 0.206500, 0.142100, 0.210100, 0.282300, 1.162500, 1.524500, 0.584100, 0.815800, 0.169400, 0.205300, 0.109400, 1.233000e-01, 0.110800, 0.113500, 
S195, 33.478840, 11.626529, 11.784377, 9.025000, 7.775000, 1.525000, 4.400000, 4.000000, 0.011400, 0.000000, 0.000000, NaN, 0.459000, 1.419000, 1.699000, 0.872000, 1.115000, NaN, 0.188500, 0.126200, 0.123500, 0.125700, 0.125700, NaN, 0.220700, 0.210400, 0.214100, 0.214800, 0.214100, 0.096300, 0.255800, 1.213500, 1.478700, 0.544200, 0.846000, 0.376700, 0.195300, 0.135700, 0.123800, 0.139400, 0.125500, 0.187200, 0.384000, 1.097900, 1.449800, 0.504800, 0.816700, 0.392100, 0.161400, 0.160200, 0.127900, 0.206500, 0.142100, 0.210100, 0.282300, 1.162500, 1.524500, 0.584100, 0.815800, 0.169400, 0.205300, 0.109400, 1.233000e-01, 0.110800, 0.113500, 
S195, 26.927059, 11.626529, 11.784377, 9.025000, 7.775000, 1.525000, 4.400000, 5.000000, 0.011400, 0.000000, 0.000000, NaN, 0.459000, 1.419000, 1.699000, 0.872000, 1.115000, NaN, 0.188500, 0.126200, 0.123500, 0.125700, 0.125700, NaN, 0.220700, 0.210400, 0.214100, 0.214800, 0.214100, 0.096300, 0.255800, 1.213500, 1.478700, 0.544200, 0.846000, 0.376700, 0.195300, 0.135700, 0.123800, 0.139400, 0.125500, 0.187200, 0.384000, 1.097900, 1.449800, 0.504800, 0.816700, 0.392100, 0.161400, 0.160200, 0.127900, 0.206500, 0.142100, 0.210100, 0.282300, 1.162500, 1.524500, 0.584100, 0.815800, 0.169400, 0.205300, 0.109400, 1.233000e-01, 0.110800, 0.113500, 
S195, 28.399115, 11.626529, 11.784377, 9.025000, 7.775000, 1.525000, 4.400000, 6.000000, 0.011400, 0.000000, 0.000000, NaN, 0.459000, 1.419000, 1.699000, 0.872000, 1.115000, NaN, 0.188500, 0.126200, 0.123500, 0.125700, 0.125700, NaN, 0.220700, 0.210400, 0.214100, 0.214800, 0.214100, 0.096300, 0.255800, 1.213500, 1.478700, 0.544200, 0.846000, 0.376700, 0.195300, 0.135700, 0.123800, 0.139400, 0.125500, 0.187200, 0.384000, 1.097900, 1.449800, 0.504800, 0.816700, 0.392100, 0.161400, 0.160200, 0.127900, 0.206500, 0.142100, 0.210100, 0.282300, 1.162500, 1.524500, 0.584100, 0.815800, 0.169400, 0.205300, 0.109400, 1.233000e-01, 0.110800, 0.113500, 
S195, 29.366947, 11.626529, 11.784377, 9.025000, 7.775000, 1.525000, 4.400000, 7.000000, 0.011400, 0.000000, 0.000000, NaN, 0.459000, 1.419000, 1.699000, 0.872000, 1.115000, NaN, 0.188500, 0.126200, 0.123500, 0.125700, 0.125700, NaN, 0.220700, 0.210400, 0.214100, 0.214800, 0.214100, 0.096300, 0.255800, 1.213500, 1.478700, 0.544200, 0.846000, 0.376700, 0.195300, 0.135700, 0.123800, 0.139400, 0.125500, 0.187200, 0.384000, 1.097900, 1.449800, 0.504800, 0.816700, 0.392100, 0.161400, 0.160200, 0.127900, 0.206500, 0.142100, 0.210100, 0.282300, 1.162500, 1.524500, 0.584100, 0.815800, 0.169400, 0.205300, 0.109400, 1.233000e-01, 0.110800, 0.113500, 
S195, 27.421357, 11.626529, 11.784377, 9.025000, 7.775000, 1.525000, 4.400000, 8.000000, 0.011400, 0.000000, 0.000000, NaN, 0.459000, 1.419000, 1.699000, 0.872000, 1.115000, NaN, 0.188500, 0.126200, 0.123500, 0.125700, 0.125700, NaN, 0.220700, 0.210400, 0.214100, 0.214800, 0.214100, 0.096300, 0.255800, 1.213500, 1.478700, 0.544200, 0.846000, 0.376700, 0.195300, 0.135700, 0.123800, 0.139400, 0.125500, 0.187200, 0.384000, 1.097900, 1.449800, 0.504800, 0.816700, 0.392100, 0.161400, 0.160200, 0.127900, 0.206500, 0.142100, 0.210100, 0.282300, 1.162500, 1.524500, 0.584100, 0.815800, 0.169400, 0.205300, 0.109400, 1.233000e-01, 0.110800, 0.113500, 

